"Plot Title: WellSTIC2"
"#","Date Time, GMT-06:00","Temp, °C (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Temp)","Intensity, Lux (LGR S/N: 21098133, SEN S/N: 21098133, LBL: Cond)","Coupler Detached (LGR S/N: 21098133, SEN S/N: 21098133)","Coupler Attached (LGR S/N: 21098133, SEN S/N: 21098133)","Host Connected (LGR S/N: 21098133, SEN S/N: 21098133)","Stopped (LGR S/N: 21098133, SEN S/N: 21098133)","End Of File (LGR S/N: 21098133, SEN S/N: 21098133)"
266,07/14/21 04:59:34 PM,20.519,154312.1,,,,,
267,07/14/21 05:00:04 PM,20.519,154312.1,,,,,
268,07/14/21 05:00:34 PM,20.519,154312.1,,,,,
269,07/14/21 05:01:04 PM,20.519,154312.1,,,,,
270,07/14/21 05:01:34 PM,20.519,154312.1,,,,,
271,07/14/21 05:02:04 PM,20.519,154312.1,,,,,
272,07/14/21 05:02:34 PM,20.519,154312.1,,,,,
273,07/14/21 05:03:04 PM,20.615,154312.1,,,,,
274,07/14/21 05:03:34 PM,20.615,154312.1,,,,,
275,07/14/21 05:04:04 PM,20.615,154312.1,,,,,
276,07/14/21 05:04:34 PM,20.519,154312.1,,,,,
277,07/14/21 05:05:04 PM,20.519,154312.1,,,,,
278,07/14/21 05:05:34 PM,20.519,154312.1,,,,,
279,07/14/21 05:06:04 PM,20.519,154312.1,,,,,
280,07/14/21 05:06:34 PM,20.519,154312.1,,,,,
281,07/14/21 05:07:04 PM,20.519,154312.1,,,,,
282,07/14/21 05:07:34 PM,20.519,154312.1,,,,,
283,07/14/21 05:08:04 PM,20.519,154312.1,,,,,
284,07/14/21 05:08:34 PM,20.519,154312.1,,,,,
285,07/14/21 05:09:04 PM,20.519,154312.1,,,,,
286,07/14/21 05:09:34 PM,20.519,154312.1,,,,,
287,07/14/21 05:10:04 PM,20.519,154312.1,,,,,
288,07/14/21 05:10:34 PM,20.615,154312.1,,,,,
289,07/14/21 05:11:04 PM,20.615,154312.1,,,,,
290,07/14/21 05:11:34 PM,20.615,154312.1,,,,,
291,07/14/21 05:12:04 PM,20.615,154312.1,,,,,
292,07/14/21 05:12:34 PM,20.615,154312.1,,,,,
293,07/14/21 05:13:04 PM,20.615,154312.1,,,,,
294,07/14/21 05:13:34 PM,20.615,154312.1,,,,,
295,07/14/21 05:14:04 PM,20.615,154312.1,,,,,
296,07/14/21 05:14:34 PM,20.615,154312.1,,,,,
297,07/14/21 05:15:04 PM,20.615,154312.1,,,,,
298,07/14/21 05:15:34 PM,20.710,154312.1,,,,,
299,07/14/21 05:16:04 PM,20.710,154312.1,,,,,
300,07/14/21 05:16:34 PM,20.710,154312.1,,,,,
301,07/14/21 05:17:04 PM,20.710,154312.1,,,,,
302,07/14/21 05:17:34 PM,20.710,154312.1,,,,,
303,07/14/21 05:18:04 PM,20.710,154312.1,,,,,
304,07/14/21 05:18:34 PM,20.710,154312.1,,,,,
305,07/14/21 05:19:04 PM,20.710,154312.1,,,,,
306,07/14/21 05:19:34 PM,20.710,154312.1,,,,,
307,07/14/21 05:20:04 PM,20.710,154312.1,,,,,
308,07/14/21 05:20:34 PM,20.710,154312.1,,,,,
309,07/14/21 05:21:04 PM,20.710,154312.1,,,,,
310,07/14/21 05:21:34 PM,20.710,154312.1,,,,,
311,07/14/21 05:22:04 PM,20.710,154312.1,,,,,
312,07/14/21 05:22:34 PM,20.710,154312.1,,,,,
313,07/14/21 05:23:04 PM,20.805,154312.1,,,,,
314,07/14/21 05:23:34 PM,20.805,154312.1,,,,,
315,07/14/21 05:24:04 PM,20.805,154312.1,,,,,
316,07/14/21 05:24:34 PM,20.805,154312.1,,,,,
317,07/14/21 05:25:04 PM,20.805,154312.1,,,,,
318,07/14/21 05:25:34 PM,20.805,154312.1,,,,,
319,07/14/21 05:26:04 PM,20.805,154312.1,,,,,
320,07/14/21 05:26:34 PM,20.805,154312.1,,,,,
321,07/14/21 05:27:04 PM,20.805,154312.1,,,,,
322,07/14/21 05:27:34 PM,20.805,154312.1,,,,,
323,07/14/21 05:28:04 PM,20.805,154312.1,,,,,
324,07/14/21 05:28:34 PM,20.805,154312.1,,,,,
325,07/14/21 05:29:04 PM,20.805,154312.1,,,,,
326,07/14/21 05:29:34 PM,20.710,154312.1,,,,,
327,07/14/21 05:30:04 PM,20.710,154312.1,,,,,
328,07/14/21 05:30:34 PM,20.710,154312.1,,,,,
329,07/14/21 05:31:04 PM,20.710,154312.1,,,,,
330,07/14/21 05:31:34 PM,20.710,154312.1,,,,,
331,07/14/21 05:32:04 PM,20.710,154312.1,,,,,
332,07/14/21 05:32:34 PM,20.710,154312.1,,,,,
333,07/14/21 05:33:04 PM,20.710,154312.1,,,,,
334,07/14/21 05:33:34 PM,20.805,154312.1,,,,,
335,07/14/21 05:34:04 PM,20.805,154312.1,,,,,
336,07/14/21 05:34:34 PM,20.805,154312.1,,,,,
337,07/14/21 05:35:04 PM,20.805,154312.1,,,,,
338,07/14/21 05:35:34 PM,20.805,154312.1,,,,,
339,07/14/21 05:36:04 PM,20.805,154312.1,,,,,
340,07/14/21 05:36:34 PM,20.805,154312.1,,,,,
341,07/14/21 05:37:04 PM,20.805,154312.1,,,,,
342,07/14/21 05:37:34 PM,20.805,154312.1,,,,,
343,07/14/21 05:38:04 PM,20.901,154312.1,,,,,
344,07/14/21 05:38:34 PM,20.901,154312.1,,,,,
345,07/14/21 05:39:04 PM,20.901,154312.1,,,,,
346,07/14/21 05:39:34 PM,20.901,154312.1,,,,,
347,07/14/21 05:40:04 PM,20.901,154312.1,,,,,
348,07/14/21 05:40:34 PM,20.901,154312.1,,,,,
349,07/14/21 05:41:04 PM,20.901,154312.1,,,,,
350,07/14/21 05:41:34 PM,20.901,154312.1,,,,,
351,07/14/21 05:42:04 PM,20.901,154312.1,,,,,
352,07/14/21 05:42:34 PM,20.901,154312.1,,,,,
353,07/14/21 05:43:04 PM,20.901,154312.1,,,,,
354,07/14/21 05:43:34 PM,20.901,154312.1,,,,,
355,07/14/21 05:44:04 PM,20.996,154312.1,,,,,
356,07/14/21 05:44:34 PM,20.996,154312.1,,,,,
357,07/14/21 05:45:04 PM,20.996,154312.1,,,,,
358,07/14/21 05:45:34 PM,20.996,154312.1,,,,,
359,07/14/21 05:46:04 PM,20.996,154312.1,,,,,
360,07/14/21 05:46:34 PM,20.996,154312.1,,,,,
361,07/14/21 05:47:04 PM,20.996,154312.1,,,,,
362,07/14/21 05:47:34 PM,20.996,154312.1,,,,,
363,07/14/21 05:48:04 PM,20.996,154312.1,,,,,
364,07/14/21 05:48:34 PM,20.996,154312.1,,,,,
365,07/14/21 05:49:04 PM,20.996,154312.1,,,,,
366,07/14/21 05:49:34 PM,20.996,154312.1,,,,,
367,07/14/21 05:50:04 PM,20.996,154312.1,,,,,
368,07/14/21 05:50:34 PM,20.996,154312.1,,,,,
369,07/14/21 05:51:04 PM,20.996,154312.1,,,,,
370,07/14/21 05:51:34 PM,20.996,154312.1,,,,,
371,07/14/21 05:52:04 PM,20.996,154312.1,,,,,
372,07/14/21 05:52:34 PM,20.996,154312.1,,,,,
373,07/14/21 05:53:04 PM,20.996,154312.1,,,,,
374,07/14/21 05:53:34 PM,20.996,154312.1,,,,,
375,07/14/21 05:54:04 PM,20.996,154312.1,,,,,
376,07/14/21 05:54:34 PM,20.996,154312.1,,,,,
377,07/14/21 05:55:04 PM,20.996,154312.1,,,,,
378,07/14/21 05:55:34 PM,20.901,154312.1,,,,,
379,07/14/21 05:56:04 PM,20.996,154312.1,,,,,
380,07/14/21 05:56:34 PM,20.996,154312.1,,,,,
381,07/14/21 05:57:04 PM,20.901,154312.1,,,,,
382,07/14/21 05:57:34 PM,20.996,154312.1,,,,,
383,07/14/21 05:58:04 PM,20.996,154312.1,,,,,
384,07/14/21 05:58:34 PM,20.996,154312.1,,,,,
385,07/14/21 05:59:04 PM,20.996,154312.1,,,,,
386,07/14/21 05:59:34 PM,20.996,154312.1,,,,,
387,07/14/21 06:00:04 PM,20.996,154312.1,,,,,
388,07/14/21 06:00:34 PM,20.996,154312.1,,,,,
389,07/14/21 06:01:04 PM,20.996,154312.1,,,,,
390,07/14/21 06:01:34 PM,20.996,154312.1,,,,,
391,07/14/21 06:02:04 PM,20.996,154312.1,,,,,
392,07/14/21 06:02:34 PM,20.996,154312.1,,,,,
393,07/14/21 06:03:04 PM,20.996,154312.1,,,,,
394,07/14/21 06:03:34 PM,20.996,154312.1,,,,,
395,07/14/21 06:04:04 PM,20.996,154312.1,,,,,
396,07/14/21 06:04:34 PM,20.996,154312.1,,,,,
397,07/14/21 06:05:04 PM,20.996,154312.1,,,,,
398,07/14/21 06:05:34 PM,20.996,154312.1,,,,,
399,07/14/21 06:06:04 PM,20.996,154312.1,,,,,
400,07/14/21 06:06:34 PM,20.996,154312.1,,,,,
401,07/14/21 06:07:04 PM,20.996,154312.1,,,,,
402,07/14/21 06:07:34 PM,20.996,154312.1,,,,,
403,07/14/21 06:08:04 PM,20.996,154312.1,,,,,
404,07/14/21 06:08:34 PM,20.996,154312.1,,,,,
405,07/14/21 06:09:04 PM,20.996,154312.1,,,,,
406,07/14/21 06:09:34 PM,20.996,154312.1,,,,,
407,07/14/21 06:10:04 PM,20.996,154312.1,,,,,
408,07/14/21 06:10:34 PM,20.996,154312.1,,,,,
409,07/14/21 06:11:04 PM,20.996,154312.1,,,,,
410,07/14/21 06:11:34 PM,20.996,154312.1,,,,,
411,07/14/21 06:12:04 PM,20.996,154312.1,,,,,
412,07/14/21 06:12:34 PM,20.996,154312.1,,,,,
413,07/14/21 06:13:04 PM,20.996,154312.1,,,,,
414,07/14/21 06:13:34 PM,20.996,154312.1,,,,,
415,07/14/21 06:14:04 PM,20.996,154312.1,,,,,
416,07/14/21 06:14:34 PM,20.996,154312.1,,,,,
417,07/14/21 06:15:04 PM,20.996,154312.1,,,,,
418,07/14/21 06:15:34 PM,20.996,154312.1,,,,,
419,07/14/21 06:16:04 PM,20.996,154312.1,,,,,
420,07/14/21 06:16:34 PM,20.996,154312.1,,,,,
421,07/14/21 06:17:04 PM,20.996,154312.1,,,,,
